-1.21216,-0.741524,-1.25533,1.67189,-1.31981,-0.936428,-1.96931,0.872728,-1.00799,-0.369718,0.768031,-2.87736,0.403825,-3.01174,78
-0.895222,-0.95941,2.39914,1.54084,-2.44912,1.17733,2.38776,-1.0665,0.0119408,2.35159,0.28535,-2.99367,1.94586,1.8063,78
-1.61606,-0.151529,-1.71849,0.616056,-2.07119,1.80476,-0.0630083,-0.682615,-1.27004,-0.464847,0.0641995,2.53877,-1.10139,0.554266,78
-1.22357,-0.655917,-0.00492387,0.60478,-0.585338,0.844286,-1.40352,0.575308,-0.903043,-1.05117,0.651385,-2.9881,-1.20529,0.0888684,78
-0.268301,0.0502901,2.46738,2.54497,0.520262,1.34421,1.48339,0.176468,-1.72285,2.23803,0.501285,2.09825,1.70177,1.84226,78
0.842972,-0.465154,-0.54479,2.09312,2.88395,-0.532967,1.52348,-0.62343,0.223714,1.35928,0.0491715,1.48321,1.42584,2.69033,78
0.483558,-0.599857,2.12761,0.0184734,-2.91443,0.654169,-1.66873,1.36291,-1.84681,-1.60314,0.218962,1.56508,1.85598,-2.31087,78
0.498777,0.18209,2.50416,0.181646,-2.42387,-1.27318,2.5806,1.09517,-0.970812,-0.804759,0.149508,0.258755,0.69538,1.59848,78
-0.392547,0.99507,1.23335,1.33972,2.57202,-1.53822,0.176031,-0.667953,-0.299838,2.89009,0.287729,2.97586,-0.363425,1.1475,78
0.161346,0.747806,1.88833,0.0762194,0.436419,1.56505,0.871836,1.44359,0.86049,1.62135,2.2349,2.17747,-0.25892,1.20308,78
-0.756207,0.076972,0.821306,0.203221,1.75423,-0.868858,-2.77913,-1.65033,-1.22633,3.01503,2.14338,2.69318,0.172372,-2.63968,78
-0.105654,0.103355,1.08671,1.39102,-1.86764,0.793888,-2.7772,-0.716312,-1.22543,2.26386,1.11,0.395185,0.714902,1.70938,78
-1.68751,-1.04445,2.16869,1.63751,-2.37937,-1.14139,0.853822,1.23651,0.619457,-2.10314,1.72271,1.93804,-0.889631,-2.36514,78
0.332629,-1.5307,-2.65237,2.20933,3.00196,-0.385229,-0.801075,1.03483,-1.38156,1.42053,0.160019,1.8555,1.14463,-1.02793,78
1.45792,-0.564376,1.47759,-0.0108484,0.4091,-0.515426,0.511411,1.2157,-0.993564,-2.18966,1.51654,-0.0685182,-1.15043,1.77053,78
-0.956404,-0.726923,-1.29002,0.0651395,2.74132,-0.639926,-1.32851,0.718942,-1.00109,1.27563,2.4338,2.60804,-0.737568,0.121057,78
-1.47645,-1.66303,0.153852,1.33668,1.69308,-0.62623,-1.51494,-0.978102,0.962485,-1.35252,2.17718,-1.32944,1.87982,0.798594,78
0.448868,-0.658378,0.153246,0.867162,-0.196312,0.824077,-1.11795,-0.0800949,0.215275,-2.98959,0.772826,1.47262,0.942065,-1.18685,78
-0.719806,-1.76908,0.768601,2.16564,2.18111,-1.11158,1.7113,1.15162,-0.416674,-2.74678,1.31231,1.36442,1.51602,-2.82838,78
1.48153,0.928499,-0.256251,0.363649,-0.0537953,0.103207,0.868395,-0.0241516,-0.0753112,1.35068,0.676495,-2.34693,0.913818,1.48115,78
0.700194,-1.42961,0.590157,1.19181,-1.4524,-0.218146,2.94222,1.61864,0.433867,2.18269,1.74779,0.373217,1.32449,2.08774,78
1.68476,0.275018,1.88042,0.208796,-1.77022,0.0867895,2.78699,-0.943665,-1.45323,1.59586,0.264112,0.345407,1.24524,1.34056,78
-0.292185,-0.725632,-1.78605,0.0409179,0.610284,-0.164312,2.51163,0.667565,-1.70655,-0.785097,2.14296,-1.02944,-0.0306881,-0.647172,78
1.25976,0.24363,-2.09973,1.23548,-2.79466,1.82056,-2.99814,0.661419,0.0764833,2.33434,1.39608,2.49087,0.452698,-2.46561,78
-0.0641591,0.927029,2.94628,2.26422,-0.493722,0.49926,-1.39477,-0.977872,-0.49611,-1.31212,0.806381,-0.598952,-1.00692,0.62386,78
0.0886216,0.404933,-1.41442,2.42007,-2.2326,1.13532,-2.37744,0.912812,-1.25311,1.56955,1.73781,2.40944,-1.32575,2.7597,78
-0.395015,-0.820283,1.06881,0.372195,-2.50096,0.259184,1.45907,0.751764,0.832339,0.814158,0.663249,0.817832,1.41401,-1.65781,78
-0.792655,-0.121042,1.21841,1.15514,0.707969,-0.918743,-1.45234,-0.844205,-1.38781,0.978713,0.944295,-0.742346,-1.00848,1.31959,78
-1.27951,-1.4978,-0.629775,0.871322,-1.05707,-0.467883,-1.86047,1.54684,-1.2364,0.0801898,0.795796,-1.22392,-1.3066,1.47325,78
0.296574,0.13348,0.823899,1.78806,2.23706,-0.0827487,-2.32955,1.10641,0.345341,2.82003,0.291524,-0.395941,-1.4058,-0.170764,78
0.649593,-0.521487,-1.99657,1.98471,-2.82281,1.47254,-2.24287,0.919478,0.0470738,0.951813,0.0580878,-1.52585,0.975111,-0.66856,78
1.3251,-1.08719,-0.599749,0.612239,1.02266,2.03343,-2.04378,0.652458,-0.322001,-1.77239,0.646422,-0.449897,1.48185,1.80266,78
-0.613889,0.984449,-2.92845,0.0239413,-0.783299,0.0402311,1.9152,1.5243,-1.09261,2.29979,0.109978,2.38334,0.393338,2.84479,78
-0.921497,-0.835374,0.927082,2.59816,1.74181,-1.10175,-2.30048,-0.543267,-1.88879,-2.86491,0.341164,2.11571,1.74234,-2.69904,78
1.34897,0.328927,1.86095,0.396926,-0.988673,0.908537,-0.162002,-0.722043,-1.04227,2.2665,2.38095,1.43466,-0.900076,2.05821,78
-0.867804,-1.83616,-0.466045,2.47,-0.0413652,0.693069,-0.744885,1.68473,0.123625,0.597397,1.1895,1.0955,1.82881,1.62517,78
1.59762,-0.82393,0.415667,2.6103,1.25298,1.88282,-2.41254,0.909146,-1.9085,-1.18532,2.20469,-0.097156,-1.29057,-1.59462,78
-1.46099,-0.149074,1.30778,1.171,-1.47003,1.14224,2.66466,-0.46687,0.748422,-1.31022,0.394985,-2.69214,1.81362,-2.85023,78
-1.03434,-1.06184,-1.48135,0.678139,-2.1025,0.751104,2.4698,-1.36347,-1.64597,-1.19253,1.17879,2.24705,0.922564,1.23584,78
0.00530124,-0.52638,-0.143434,1.24272,0.66209,1.72263,1.24969,1.05706,-1.43414,1.72374,-0.0407499,-1.14006,0.027176,0.69655,78
1.5601,0.205089,0.210385,0.0835948,-0.318846,0.173946,2.53122,1.35404,-1.17957,-1.21903,2.34422,3.0421,1.7558,1.76384,78
