0.869119,-1.49641,-1.08999,0.374732,-1.99954,0.845961,1.47638,-0.780441,-1.77404,2.21616,0.373389,0.742882,-1.3947,0.26584,81
1.35514,-1.33325,-0.820349,1.97987,1.7703,-0.541384,0.280258,-1.07487,-1.7892,1.51606,1.24678,-0.641464,0.456825,-2.09827,81
-0.550677,-1.56538,0.571363,2.46513,2.72338,1.41799,0.63412,-0.27768,0.732835,-2.95735,1.5338,-2.25095,-1.20261,1.32055,81
1.37725,0.0158021,0.043916,0.759007,0.754661,0.114848,0.274376,0.0502325,-0.988599,-2.39879,0.0247011,2.65655,-0.2806,-1.27168,81
-1.58022,-1.4742,-0.267617,1.00277,-2.49548,1.49536,1.86469,-0.744626,0.0890658,0.133487,1.29906,-2.20666,-1.09162,0.963255,81
-1.48156,0.181969,-1.20528,1.5225,-2.94533,2.04593,0.941497,-1.62497,0.74784,1.41297,1.17984,-1.68844,-0.730251,0.857258,81
0.442327,0.76439,0.759207,0.5656,-0.969455,1.9148,-1.7062,-0.877427,-0.457086,-1.18584,2.27247,-0.640961,1.82661,-2.61876,81
0.893052,-0.0332495,1.91795,1.22896,2.94666,1.45278,1.44337,0.43541,0.380279,-0.117887,0.558653,0.481565,-1.52917,2.13854,81
0.385723,-0.313723,-2.98961,1.90617,0.592184,-0.812391,1.62803,-0.486611,-1.5389,1.80708,2.17396,-1.67391,-0.0343135,-1.33984,81
-1.21039,-1.39577,-0.784856,0.185969,-1.30452,1.38833,-0.122304,0.320833,-0.450726,-2.39941,0.590192,-2.47699,0.795317,-0.279222,81
-1.07528,-1.24391,0.7687,2.43289,2.64522,-0.332645,-0.746123,-1.10096,-1.07953,-2.77951,1.13197,-0.375885,-1.16833,2.67907,81
1.00613,-0.961475,-0.57493,0.830971,1.87206,-0.0459708,1.8206,1.42685,0.944302,-2.28209,1.9165,-0.187858,1.95952,-0.976761,81
0.193927,-1.77483,-1.85665,0.802448,0.194474,-0.34027,0.193787,1.12647,-2.04161,-2.47343,2.21186,0.615738,0.0346422,1.17532,81
1.37774,-0.925615,-1.09252,0.279651,2.58552,0.328492,-0.0830777,-0.225926,-0.739833,-2.89593,1.40805,2.28402,-1.12406,0.352423,81
-0.523801,0.209125,-1.48511,1.61118,-1.30943,1.7011,1.84066,1.16449,-0.563444,-2.37371,1.46508,1.18636,1.62067,0.887433,81
1.60428,0.0150835,0.802925,0.723202,-1.56669,0.0749515,2.44651,-1.21177,-1.12705,-1.16131,1.16608,2.13427,-0.921338,2.28734,81
0.638363,-0.23588,-0.453602,0.904598,-2.49405,1.46417,0.655871,0.332281,0.632412,-2.13212,0.720059,1.39245,0.88987,-1.40758,81
-0.338398,0.688037,-1.22856,1.29284,1.73716,-0.637677,-2.9681,-1.39114,0.99947,-1.02884,1.15077,0.797069,1.66351,-1.1715,81
-0.83507,0.604359,-1.871,0.729234,1.08463,0.128015,-1.34394,-1.67721,0.295703,-0.51461,1.4011,-0.560514,0.610209,-1.1496,81
1.67367,0.519961,-3.03283,1.65555,-0.562846,-1.38191,-2.62876,-0.890723,-0.541016,0.931675,0.544756,0.848258,-0.733789,2.97686,81
-0.0831284,-1.15214,0.966905,0.557208,-2.4362,-0.909761,3.04512,0.367296,0.617464,-2.60828,2.39432,2.76351,-1.52208,-2.93607,81
-1.13077,0.911776,-2.59657,2.51277,-1.55674,0.146412,0.208917,-1.08618,0.819719,-2.85948,0.655853,-1.81532,2.06621,-2.81627,81
-0.529391,-1.35198,-0.0166347,2.39335,-0.82962,0.880184,2.91673,-0.555577,-1.38977,-2.63513,0.292717,2.27671,0.743462,-2.9009,81
0.846218,-0.925349,2.57102,1.18924,-0.699633,1.3116,0.741668,-1.2821,-0.55111,-0.652402,2.454,-0.606565,-1.07141,-2.53603,81
-1.07115,-1.50646,0.33282,1.23344,2.41908,0.553671,-0.797965,0.0595742,-0.483914,-1.31846,0.832399,-2.88688,1.18709,-1.62521,81
-0.512166,-0.598596,-1.85614,0.988776,-0.508083,0.793123,2.74334,0.143605,-1.45732,-2.17766,2.09621,1.35584,-1.48677,0.946891,81
1.42494,-0.799753,-1.64801,0.15464,-1.73267,1.38719,1.14724,1.5821,0.287393,-0.618131,2.5504,-0.0423181,0.847564,-1.55277,81
0.614973,0.27001,1.99602,1.23768,-0.859001,1.13984,2.21984,1.14435,-1.37023,-1.58587,1.12655,0.353916,-0.260055,-1.09592,81
-0.78628,-0.499393,-2.60469,2.36414,1.18573,0.395848,0.937584,1.2049,-0.538924,1.81755,1.64823,-0.238492,0.981516,-0.66753,81
0.396699,0.957668,-2.0232,0.15348,-0.129729,-0.956008,-1.92701,-1.63614,-0.464466,2.392,1.70572,-1.04483,1.1889,2.84416,81
1.05515,-1.88446,-2.94101,0.892864,-0.0247324,-1.1617,-0.760094,-0.170715,-0.636269,-0.639006,2.31277,0.500393,-0.0236026,2.46286,81
-1.09281,0.812279,-1.0331,1.74877,-2.10938,-1.40988,1.48964,-0.686786,0.50756,2.24019,0.957624,0.394457,0.375508,2.20732,81
0.417339,-0.262825,1.11619,0.473053,2.37524,-1.12087,0.530927,-0.546128,-1.65992,-0.58701,1.70518,2.17478,-1.44735,-2.15855,81
