-0.562883,0.262229,1.73231,1.17947,1.99527,0.625624,-0.5677,0.443089,-0.38256,-0.941106,0.305531,1.95599,-1.28125,2.10203,28
-0.761205,-1.69026,-1.79795,1.3748,3.0465,0.714773,-2.03362,-0.544853,-0.701285,-1.04148,1.27906,1.9111,0.365694,-3.05527,28
-0.561975,-1.32445,1.1414,0.959542,2.04452,1.19312,-0.0109978,-0.851398,-1.17351,1.16574,0.767363,-0.596692,-0.979223,0.763455,28
-0.647373,-1.38122,1.13643,0.806763,-0.259795,1.68098,0.155397,0.61009,0.222528,-2.93854,0.890273,-2.1832,0.0464034,-1.85076,28
1.29382,0.0937154,-2.9839,2.45652,-0.617463,-0.0830534,-1.13177,-0.782589,-1.53794,2.12991,0.736171,0.176406,0.597494,-2.51835,28
-1.23704,-0.947468,-0.899787,2.10604,0.165667,0.0479918,-0.669194,-0.987927,-1.84911,2.18853,2.13635,-2.63738,0.497218,-0.610257,28
-1.30903,-0.0746221,0.576888,2.08733,2.74095,-0.0806913,-0.637237,-0.0750769,0.281401,-0.0022673,2.04637,1.87079,-1.41429,-1.94328,28
0.158278,-1.33609,0.00961105,1.56044,-2.46138,0.241369,-0.704531,-0.234572,0.211677,-1.62425,1.1182,0.0215211,1.48882,2.3623,28
0.864878,-1.32984,-0.899407,0.79877,2.00525,0.108632,-0.0789227,1.65956,-1.50016,-0.245113,1.52261,-0.547443,1.16468,-2.96807,28
0.220689,-1.40216,1.12114,0.998125,0.552865,0.0276174,2.99868,1.12562,-1.86325,-0.874959,1.21025,2.25962,0.302005,1.20643,28
-0.597917,-1.25811,2.27243,2.6096,2.17469,-1.11169,0.0111739,-1.30238,-0.346641,1.40436,0.0866675,-1.56316,-0.406585,-1.24353,28
-1.53535,-0.862327,2.26611,0.813196,-0.547073,-1.01739,0.625143,0.619946,0.877494,-0.687658,0.216284,1.46535,-1.19231,-2.83534,28
0.406169,-0.942704,2.785,1.09441,1.64609,0.807337,2.84939,1.06194,-1.31852,-2.31418,1.90345,-2.13706,0.840027,0.573925,28
0.96572,-0.940685,0.0278549,0.781715,-0.0011133,-1.20439,1.46632,-0.176007,0.991949,0.296603,2.60354,1.26919,2.05099,1.71979,28
0.987584,0.515399,2.39374,0.465257,-2.2208,1.88635,-1.6663,1.57015,-0.82272,2.19553,1.93869,-0.706196,-0.995794,2.32349,28
-1.50752,-1.04881,1.61933,2.26844,0.193974,0.629332,-1.50372,1.01004,-0.883339,2.56008,2.37702,-1.17797,0.42371,3.02598,28
0.332452,-1.48751,-0.814597,0.398432,-2.67111,-0.472429,-2.80367,0.350697,-0.648056,-1.88594,-0.0240025,0.983987,1.10006,0.862222,28
-1.64412,-0.722791,0.584756,1.80321,-2.46625,-0.0536649,-3.01701,1.46388,-1.91851,-1.62814,0.307064,2.32251,-0.807848,2.99529,28
-0.977195,-1.61749,-1.85361,1.41642,0.674809,-0.956116,2.55031,-0.545404,-1.01703,-0.490502,2.34,-1.18302,0.240859,0.0495481,28
-0.548759,-0.715665,1.70618,2.55434,0.907915,-0.580687,1.0744,1.69049,-1.52843,0.484162,0.405555,-2.78233,0.305035,-0.388061,28
0.180115,-0.733381,-1.24617,1.31241,0.274072,1.76682,-3.05393,0.442016,0.37966,0.319181,2.05326,1.82381,1.80945,0.982962,28
-1.06989,-1.16675,1.93855,1.79809,1.42574,0.492942,0.0926337,1.62148,-0.344682,-2.10409,0.57245,-2.17452,0.372425,-2.75256,28
0.623342,-0.840016,-0.221105,2.52525,-2.93592,1.33298,-0.687412,-1.02467,0.0817833,0.491,2.5002,1.44345,1.2028,2.24892,28
0.72403,-1.95006,-2.64339,0.629222,2.80267,0.429346,0.0627362,-1.28385,-1.32759,-1.32825,1.90216,2.89753,-1.31999,0.902382,28
-1.58387,-0.688344,-0.649086,1.02425,-2.50671,1.56224,1.02142,0.31139,0.11883,-1.46127,1.68554,-1.58198,-1.13433,1.10642,28
0.508282,0.0542947,-0.769099,2.3094,-1.48208,0.158886,-1.80956,-0.794308,-1.74222,-2.40714,0.558071,-2.10175,-0.84965,1.72307,28
-0.865414,0.828123,2.37752,2.53567,-1.16529,1.50676,0.0284005,-0.611688,0.517494,1.50367,2.26194,1.49804,-0.103727,-0.312193,28
-1.30366,-0.834016,0.623196,2.32834,2.5414,1.39185,1.0143,-1.55491,-1.19418,0.13215,1.37277,2.91893,1.91598,-0.00896918,28
1.67301,0.752307,-2.2085,2.17062,2.95414,0.151861,0.262353,1.06013,0.774188,2.62621,1.07436,-1.14663,-0.0831594,2.9239,28
